,-100,-50,-25,0,25,50,100
discount_only_pct,3.9229589082495964,1.9354700058157717,0.9613318959762756,0.0,-0.9487200904559998,-1.8850195711297566,-3.721105759494266
prepay_only_pct,-0.027081900128269526,-0.00968377693364527,-0.0010207936630293101,0.007667353539865426,0.016321800537400125,0.024968285042167047,0.042240602120455245
joint_pct,3.837497014980228,1.9156056214608015,0.9597811075811308,0.007667353539865426,-0.9406623515762342,-1.8850195711297348,-3.761244698133897
