Type_of_Security,spread,predicted_cpr_mean,dCPR_dspread
30yr TBA Eligible,-2.7522784810126577,0.14755350468540304,0.006033143211688463
30yr TBA Eligible,-2.6571582278481007,0.14840819203710223,0.011722654321803194
30yr TBA Eligible,-2.5620379746835438,0.14978362837910406,0.017045499232735573
30yr TBA Eligible,-2.466917721518987,0.15165093644177038,0.022117724631902203
30yr TBA Eligible,-2.37179746835443,0.15399131551192505,0.027037488872186377
30yr TBA Eligible,-2.2766772151898733,0.15679456201468286,0.03188917692695348
30yr TBA Eligible,-2.181556962025316,0.1600579286769274,0.03674654773822661
30yr TBA Eligible,-2.0864367088607594,0.16378524386225005,0.04167516130884885
30yr TBA Eligible,-1.9913164556962022,0.1679862324656703,0.046734265959675
30yr TBA Eligible,-1.8961962025316452,0.17267599428133812,0.051978278873624495
30yr TBA Eligible,-1.8010759493670883,0.1778746065567045,0.057457959758424826
30yr TBA Eligible,-1.7059556962025313,0.1836068256384187,0.06322135435897269
30yr TBA Eligible,-1.6108354430379743,0.1899018690207678,0.06931456904568156
30yr TBA Eligible,-1.5157151898734174,0.1967932643496535,0.07578242805255608
30yr TBA Eligible,-1.4205949367088604,0.20431875650433573,0.0826690599831994
30yr TBA Eligible,-1.3254746835443034,0.21252026817860922,0.09001845920084017
30yr TBA Eligible,-1.2303544303797467,0.22144391376167016,0.09787507021968822
30yr TBA Eligible,-1.1352341772151897,0.23114007109420034,0.10628444897076617
30yr TBA Eligible,-1.0401139240506327,0.2416635211487796,0.11529406372209161
30yr TBA Eligible,-0.9449936708860758,0.2530736721534322,0.12495431048596561
30yr TBA Eligible,-0.8498734177215188,0.265434892443635,0.135319833015221
30yr TBA Eligible,-0.7547531645569618,0.278816985702619,0.14645125611419352
30yr TBA Eligible,-0.6596329113924049,0.2932958535593339,0.15841746318481986
30yr TBA Eligible,-0.5645126582278479,0.30895440411027286,0.17129857503559154
30yr TBA Eligible,-0.46939240506329094,0.32588378120756056,0.18518981754382713
30yr TBA Eligible,-0.374272151898734,0.3441850087668068,0.2002065016575485
30yr TBA Eligible,-0.279151898734177,0.3639711674532732,0.21649038185951097
30yr TBA Eligible,-0.18403164556962004,0.38537024862714336,0.23421771080519793
30yr TBA Eligible,-0.08891139240506307,0.40852886334810007,0.2536093717873209
30yr TBA Eligible,0.006208860759493895,0.4336170239257718,0.2749435520514578
30yr TBA Eligible,0.10132911392405086,0.4608342639022944,0.298571526194805
30yr TBA Eligible,0.19644936708860783,0.49041742224452783,0.32493726046484817
30yr TBA Eligible,0.2915696202531648,0.5226504928583223,0.3546016276052182
30yr TBA Eligible,0.38668987341772176,0.5578770154252725,0.38783481567164113
30yr TBA Eligible,0.48181012658227873,0.5964323845637539,0.42333504433534674
30yr TBA Eligible,0.5769303797468357,0.6384124886064867,0.45917985644890535
30yr TBA Eligible,0.6720506329113927,0.6837869929507235,0.4940948159091052
30yr TBA Eligible,0.7671708860759496,0.7324093365596253,0.5266554052432482
30yr TBA Eligible,0.8622911392405062,0.7839781839051635,0.5550247145264571
30yr TBA Eligible,0.9574113924050636,0.8379975192763104,0.5769561404422507
30yr TBA Eligible,1.05253164556962,0.8937386121925887,0.5898368981225284
30yr TBA Eligible,1.1476518987341775,0.9502083894267344,0.5907856427031106
30yr TBA Eligible,1.242772151898734,1.0061299719923993,0.5768151944247739
30yr TBA Eligible,1.3378924050632914,1.0599420040724297,0.5450658585513688
30yr TBA Eligible,1.433012658227848,1.1098235769059248,0.4931056661743183
30yr TBA Eligible,1.5281329113924054,1.1537506756791869,0.41928123630932834
30yr TBA Eligible,1.623253164556962,1.1895878515957083,0.32308838694216924
30yr TBA Eligible,1.7183734177215193,1.215215174000122,0.20792226999660102
30yr TBA Eligible,1.8134936708860758,1.2291430895169604,0.08708217922835448
30yr TBA Eligible,1.9086139240506332,1.2317817318687667,-0.025637996873658864
30yr TBA Eligible,2.0037341772151898,1.2242657040104512,-0.12490953382569359
30yr TBA Eligible,2.098854430379747,1.2080188789084332,-0.20832852580559447
