period,Date,Type_of_Security,spread,SMM_monthly,Cumulative_SMM,actual_cpr_pct,reported_cpr_pct,log_UPB,log_UPB_z,coupon,duration,Cohort_Current_UPB,n_raw_rows
2020-05,20200529,20yr TBA Eligible,1.0196412022697041,0.0010762828403501844,0.010823762973942847,1.2839214312385105,1.2813573762243615,27.98658207460683,0.2288520666202609,3.8921412022697037,48.78683967270039,1426980907128.7002,551
2020-06,20200630,20yr TBA Eligible,1.0796547739440618,0.0011547514693342204,0.0121756404341814,1.3769347747366822,1.3737852233446308,28.09790195538825,0.27951236958701464,3.8688214406107284,47.91970044491655,1595011329679.75,613
2020-07,20200731,20yr TBA Eligible,1.1559968239095775,0.0011881201377429566,0.012647006810828932,1.4164642104715464,1.4131211712777383,28.159809154046737,0.30768557115574574,3.841330157242911,46.72366418652157,1696874514655.53,651
2020-08,20200831,20yr TBA Eligible,1.1698197017351384,0.0012233316868843908,0.012279749427458993,1.4581610237064613,1.4545310695953304,28.103071045381853,0.28186475860594096,3.7981530350684722,44.79335018985307,1603277432492.8599,601
2020-09,20200930,20yr TBA Eligible,1.1796416030945176,0.0013686285472275337,0.013444084200094358,1.6300477323584972,1.6249718250172642,28.161732383798135,0.30856080926412827,3.732974936427851,42.04895181256032,1700141134429.79,608
2020-10,20201030,20yr TBA Eligible,1.1772422863830219,0.0014045318556720773,0.014615540044190986,1.6724791065041877,1.667155475010876,28.190814359595798,0.32179565729342396,3.6859089530496885,40.42218014910691,1750310575085.5498,609
2020-11,20201130,20yr TBA Eligible,1.17065637802986,0.0011249020669917653,0.013779569453637692,1.3415620465516587,1.3363449858411662,28.31335906065022,0.3775642373422768,3.628989711363193,38.631697235930815,1978497948054.8398,666
2020-12,20201231,20yr TBA Eligible,1.2028612585620309,0.0010497242838008235,0.01229174648575124,1.2524218491749561,1.2474209557250318,28.471833760636027,0.4496841161769511,3.5761945918953644,36.93987321690464,2318250125206.02,752
2021-01,20210130,20yr TBA Eligible,1.1595992986638426,0.0009497949417089089,0.011820058535561732,1.1338188110203373,1.1300983715108475,28.43308951032563,0.4320520863439466,3.537932631997176,36.22872717219219,2230148988878.71,710
2021-02,20210227,20yr TBA Eligible,1.0788775445090093,0.0010836817838030916,0.012810302854676233,1.2926952535022296,1.2882473978380933,28.403252213898494,0.418473501224227,3.507210877842342,35.6620487919423,2164590283328.4702,686
2021-03,20210331,20yr TBA Eligible,0.8267356340728211,0.0011200497262194985,0.015143079610206993,1.3358107310640577,1.3309205803693926,28.545786917773704,0.4833392846845334,3.449235634072821,34.683587744223296,2496190580214.02,778
2021-04,20210430,20yr TBA Eligible,0.7916880831796029,0.0008846376956864673,0.01177080759615834,1.0564153817934963,1.0526136485994821,28.4928138148006,0.4592318797280372,3.387688083179603,33.05565247984249,2367400928811.6304,711
2021-05,20210531,20yr TBA Eligible,0.8077517821576023,0.0006726226565255569,0.008964234200658214,0.8041678923314532,0.8016060669489485,28.573295496641055,0.49585809920196217,3.3152517821576026,30.322043659714346,2565810416858.7197,711
2021-06,20210630,20yr TBA Eligible,0.7555686435297222,0.0006183320794269537,0.007951633916579453,0.7394802809985834,0.7371128074677602,28.659069811409775,0.534892930558648,3.2605686435297216,28.802007704850823,2795605431464.7803,738
2021-07,20210731,20yr TBA Eligible,0.8286654053639602,0.000610189814506741,0.007581956765941913,0.7297753801734252,0.7279856875606578,28.64736763436927,0.5295674143069138,3.2379987386972937,28.196613848489854,2763081433714.98,716
2021-08,20210831,20yr TBA Eligible,0.8362259669084864,0.0006468957253432037,0.008062055114532968,0.7735188884278488,0.7714910342414073,28.70390861291262,0.5552985153729232,3.2137259669084868,27.808655260834193,2923809814886.6396,723
2021-09,20210930,20yr TBA Eligible,0.7750711848414413,0.0007380349013443581,0.008594246232055345,0.8820557206359214,0.879304962954599,28.69644301722027,0.5519010149718538,3.197737851508108,27.60820455593757,2902063109985.08,704
2021-10,20211030,20yr TBA Eligible,0.6210177544485411,0.000670080870880421,0.008746852550610404,0.8011401990045797,0.7989283829415125,28.714906354140197,0.5603034515858264,3.1818510877818755,27.431038025691265,2956142586469.36,704
2021-11,20211130,20yr TBA Eligible,0.565664083829748,0.0005198285587119061,0.007272633089171933,0.6220138937392261,0.620395656006734,28.747554507577032,0.5751612230171733,3.159830750496415,27.336844559713164,3054247948601.84,720
2021-12,20211231,20yr TBA Eligible,0.5384766786862523,0.0004613092225272332,0.00606239572736016,0.5521687036087575,0.5510037933453648,28.803379047245894,0.6005662815992712,3.136476678686253,26.97404741831422,3229598839800.129,742
2022-01,20220131,20yr TBA Eligible,0.19126217766257048,0.00034458025915955036,0.005008842242051218,0.4127135557373429,0.41206513193246075,28.77710598344634,0.5886097347308487,3.112928844329237,26.52353119150711,3145852339290.2607,678
2022-02,20220228,20yr TBA Eligible,-0.1450916781790461,0.0003210249990722952,0.0038275414094871237,0.38455054967664326,0.38389290898649303,28.690355480161916,0.5491306520363867,3.107408321820954,27.044378929778333,2884450356792.4805,629
2022-03,20220331,20yr TBA Eligible,-0.5456887970964774,0.00030905467090638536,0.003912923968375285,0.3702358564492636,0.3697431545662222,28.810080008573504,0.6036158063440181,3.1049778695701913,27.484912760163628,3251312928110.3086,727
2022-04,20220430,20yr TBA Eligible,-1.3767181079002442,0.0002654772500928429,0.0035942176534296726,0.31810795556928007,0.31782385264857294,28.75544196762728,0.5787507086775862,3.094115225433089,27.760692196320434,3078433463033.74,668
2022-05,20220531,20yr TBA Eligible,-1.6155460586367303,0.00021511747230027652,0.002906290114469791,0.2578357671797593,0.2576865360445323,28.751449372009173,0.5769337277194926,3.084453941363271,27.962967819545128,3066167026833.0596,660
2022-06,20220630,20yr TBA Eligible,-1.8555319913949426,0.0002301017827305206,0.002748875445386132,0.2757729580866952,0.2755918147556219,28.758263888268058,0.5800349299110835,3.0864680086050575,28.58359281374484,3087132826648.2896,667
2022-07,20220730,20yr TBA Eligible,-1.7910689453540494,0.0001934362596463341,0.0025503981041075947,0.23187671466926574,0.2317482632416503,28.739583090228372,0.5715335294271083,3.088097721312617,29.426756679453643,3029998044978.6294,671
2022-08,20220831,20yr TBA Eligible,-1.7020980318798964,0.00017563466140265729,0.00224382641955649,0.21055811910356548,0.21047484186939677,28.793037509199713,0.5958599753502516,3.0804019681201025,29.83440823346362,3196371925351.56,703
2022-09,20220930,20yr TBA Eligible,-2.518934701258504,0.00016235748762113465,0.002016344231167992,0.1946551035702071,0.19459893987258223,28.697246821959002,0.5522668165816339,3.085065298741496,31.1034069368112,2904396739830.71,649
2022-10,20221031,20yr TBA Eligible,-3.319366269943645,0.0001362729591697423,0.001699026270644638,0.1634050425524891,0.16332508852916697,28.72512226761645,0.5649525876445082,3.077300396723021,31.0918966023247,2986497068743.75,639
2022-11,20221130,20yr TBA Eligible,-3.283827611659776,0.00011869726630650103,0.001419444785862324,0.14234376867849896,0.14230213161163277,28.66232943241038,0.5363763438203969,3.076172388340225,32.199542189501415,2804732913623.1396,604
2022-12,20221231,20yr TBA Eligible,-2.8119778379081874,0.0001110839338597665,0.0012845940725427132,0.13321930915393132,0.13316628590080973,28.656911671219508,0.5339107876106297,3.088022162091811,33.462090524202814,2789578628708.8203,626
2023-01,20230131,20yr TBA Eligible,-2.637819870746788,8.472643391679963e-05,0.0010379527561946273,0.10162435552550919,0.10162015465775602,28.62001734981816,0.5171206375779046,3.0696801292532117,33.754075591537855,2688534457708.1,569
2023-02,20230228,20yr TBA Eligible,-2.5796146999892,7.154179476530893e-05,0.0009100103916738929,0.08581638146533122,0.08576528303580237,28.84416738926076,0.6191285523228816,3.116218633344134,34.797590913648186,3364052247433.9,878
2023-03,20230302,20yr TBA Eligible,-2.9252254229002865,0.00017976686870468876,0.0020509431313375766,0.21550708376131267,0.21541205714155692,26.210318784929886,-0.5795034200375768,3.120107910433047,34.87419005812676,241544313250.2,64
2019-01,20190131,30yr TBA Eligible,-0.1500255625771958,0.00020855116494819555,0.001945680888469057,0.24997453971485895,0.24994182548805227,30.8563103730839,1.5348299747225589,4.313974437422804,45.14304386270404,25160851059522.113,1292
2019-02,20190228,30yr TBA Eligible,-0.050068758060611174,0.00026027829930786833,0.002328112276875805,0.3118872312229404,0.311805097181124,30.860512597749214,1.5367423552711612,4.319931241939387,45.50539875785828,25266805073813.477,1332
2019-03,20190329,30yr TBA Eligible,0.06468761822346991,0.00031254793876596404,0.0030647823799870855,0.3744134687302503,0.37430918177136574,30.965682912230683,1.584604066560645,4.32968761822347,45.93774806263678,28068888616409.87,1530
2019-04,20190430,30yr TBA Eligible,0.19218852503229833,0.0003921803493096857,0.0037835299436972283,0.4696026292154598,0.4693743557570853,31.01944695939047,1.609071420448508,4.334688525032298,46.285646063907045,29619290154016.55,1627
2019-05,20190531,30yr TBA Eligible,0.26550282616039933,0.0005486131080684537,0.005066157278431655,0.6563529139729796,0.6557527007166697,30.93182460490158,1.5691955690380692,4.337502826160399,46.39317768019999,27134432381289.59,1482
2019-06,20190628,30yr TBA Eligible,0.5381464366871445,0.0005135518786845081,0.005024572797212971,0.6145245761906559,0.6142830026070124,30.939273657989546,1.5725855411041805,4.340646436687144,46.51171033256442,27337312904377.85,1494
2019-07,20190731,30yr TBA Eligible,0.5754740824145137,0.0006504062190250884,0.006360652027190187,0.7777015206173576,0.7768985287046256,31.043668511718415,1.6200943497819316,4.340474082414514,46.514526273107045,30345474493363.37,1648
2019-08,20190830,30yr TBA Eligible,0.7230156854461032,0.0006968259182818372,0.007209885860407085,0.8329937961166878,0.8319403696275368,31.04938122047761,1.6226941329875018,4.339015685446103,46.57580919503608,30519325458466.527,1650
2019-09,20190930,30yr TBA Eligible,0.7263880654961556,0.0008735181567527116,0.008043213115687576,1.0432003986490246,1.041345407155975,30.963598247772833,1.58365536151104,4.331388065496156,46.56017653450562,28010435350831.418,1506
2019-10,20191031,30yr TBA Eligible,0.6332794268537931,0.0009434353017194898,0.009633391534209597,1.126266333714665,1.1240644829635529,31.06442526435408,1.6295404915649394,4.321279426853793,46.52536779061736,30981930530419.777,1678
2019-11,20191129,30yr TBA Eligible,0.6136717881033613,0.0008330994336955577,0.008243877121918423,0.9951512565874121,0.9939434118437857,30.920246935880538,1.5639267148483458,4.308671788103362,46.56841645586048,26822090488547.11,1444
2019-12,20191231,30yr TBA Eligible,0.5742003926535131,0.0007084524120566333,0.007404856277511845,0.8468381328646024,0.845930062084871,31.030209669222312,1.6139693967757995,4.294200392653513,46.39632753166619,29939795639306.77,1593
2020-01,20200131,30yr TBA Eligible,0.6557428264925891,0.0005968972526458215,0.0062268233772010285,0.7139298857772758,0.7131319498795343,31.041565531028667,1.6191373092413914,4.27974282649259,46.02142127160388,30281725601321.258,1563
2020-02,20200228,30yr TBA Eligible,0.8019996601658987,0.0007239074924623689,0.006368468272246174,0.8652386456717509,0.8641471706988969,30.95277258352813,1.5787287354079287,4.266999660165899,45.90634484668085,27708839217073.82,1443
2020-03,20200331,30yr TBA Eligible,0.8069246119101083,0.000993141782199877,0.00947877244785445,1.1852818590581293,1.1830773190302681,31.103430815375578,1.6472914361245565,4.256924611910108,46.02943096303289,32214275713670.8,1719
2020-04,20200430,30yr TBA Eligible,0.9390549429200892,0.001412468990068234,0.014027134556312994,1.6818571338225619,1.677922880277295,31.101174984110653,1.6462648351749258,4.245054942920089,46.160213422884766,32141687647335.79,1732
2020-05,20200529,30yr TBA Eligible,0.9889137264508148,0.001477176400082199,0.01464818738074463,1.7582808262008753,1.7538969043826425,31.012135096120314,1.605743881774217,4.221413726450814,45.58017131443959,29403507801151.01,1588
2020-06,20200630,30yr TBA Eligible,1.0290305206400725,0.0015222746502100576,0.016139710119233645,1.8115126095027967,1.807389369739296,31.110332580009995,1.6504323439743533,4.1915305206400735,45.110078379357475,32437380083821.99,1753
2020-07,20200731,30yr TBA Eligible,1.139747515962283,0.0014939634517467037,0.016014719406927634,1.7780985364275748,1.7741135110703332,31.157918130180345,1.6720879401854478,4.155747515962283,44.352213092921616,34018245541444.945,1832
