period,Type_of_Security,Date,Cohort_Current_UPB,n_raw_rows,SMM,Cumulative_SMM,CPR,Cumulative_CPR,market_rate,Cohort_WA_Current_Interest_Rate,duration,date_parsed,coupon,spread,spread2,spread3,log_UPB,log_UPB_z,SMM_monthly,smm_adj,logit_smm,actual_cpr_pct,reported_cpr_pct
2019-02,30yr TBA Eligible,20190228,25266805073813.477,1332,0.00026027829930786833,0.002328112276875805,0.311805097181124,2.7423571034997827,4.369999999999998,4.319931241939387,45.50539875785828,2019-02-28,4.319931241939387,-0.050068758060611174,0.0025068805337320164,-0.00012551639493028414,30.860512597749214,1.5367423552711612,0.00026027829930786833,0.00026027829930786833,-8.25349880526813,0.3118872312229404,0.311805097181124
2019-02,ARM,20190228,657398525578.3201,373,0.000587125058835289,0.005093006078698952,0.7006907981353488,5.8042095372825475,4.370000000000001,3.5615988442671496,52.27560199020176,2019-02-28,3.5615988442671496,-0.8084011557328514,0.6535124285902099,-0.5283002025581083,27.21155625536799,-0.12385261231117366,0.000587125058835289,0.000587125058835289,-7.439685415923738,0.7022793928254334,0.7006907981353488
2019-02,Other Fixed-Rate <= 15yr,20190228,12123493768.579998,18,0.0003111743626267536,0.0027649284079491157,0.3725876239504905,3.2468618001310166,3.800000000000001,3.5410000000000004,78.8872033147966,2019-02-28,3.5410000000000004,-0.2590000000000008,0.0670810000000004,-0.017373979000000157,23.21841104086409,-1.9410836849371154,0.0003111743626267536,0.0003111743626267536,-8.074845928571008,0.3727708229728566,0.3725876239504905
2019-02,Other Fixed-Rate > 15yr,20190228,639145049057.29,212,0.000336591628917927,0.0029239105000431766,0.4029298483581817,3.429692471219714,3.8,4.384610341903877,74.04677678022568,2019-02-28,4.384610341903877,0.5846103419038773,0.3417692518609683,0.19980183918267302,27.183397259396184,-0.13666742362032733,0.000336591628917927,0.000336591628917927,-7.996303497753101,0.403163053107114,0.4029298483581817
2019-02,RPL,20190228,128111115721.18001,144,0.00038460512381065384,0.002722523329020135,0.459992012411912,3.1944758434028224,4.37,4.46699497652562,85.97782760807483,2019-02-28,4.46699497652562,0.09699497652561995,0.009408025471205565,0.0009125312097320183,25.576163815871983,-0.86809951477673,0.00038460512381065384,0.00038460512381065384,-7.862908723354409,0.46055111982874486,0.459992012411912
2019-02,Super-Conforming > 15yr,20190228,368335057310.64996,169,0.0004214216843254782,0.002747617126741271,0.5036580242417157,3.211843008291525,3.8000000000000003,4.105601469427202,37.12501352113572,2019-02-28,4.105601469427202,0.3056014694272018,0.09339225811606496,0.02854081131339396,26.63225884270332,-0.3874837106149309,0.0004214216843254782,0.0004214216843254782,-7.771455089590385,0.5045355310165367,0.5036580242417157
2019-03,15yr TBA Eligible,20190329,4975314708018.7,699,0.00028551880837403043,0.0028429778731878788,0.3420178980464714,3.3405168974688397,3.7174999999999994,3.42027757578114,48.01492466739652,2019-03-31,3.42027757578114,-0.29722242421885925,0.08834116945853553,-0.026256976544794978,29.235509742431816,0.7972236242561344,0.00028551880837403043,0.00028551880837403043,-8.160917092743341,0.34208504325350386,0.3420178980464714
2019-03,20yr TBA Eligible,20190329,1391164351337.77,498,0.00027816906133464167,0.0026668531604436656,0.333152893837225,3.1386172669375334,3.9,3.9576040908934442,49.27283560355972,2019-03-31,3.9576040908934442,0.057604090893444315,0.0033182312876601943,0.0001911436966998486,27.961162175261084,0.21728378435836673,0.00027816906133464167,0.00027816906133464167,-8.187003287057568,0.33329265186097246,0.333152893837225
2019-03,30yr TBA Eligible,20190329,28068888616409.87,1530,0.00031254793876596404,0.0030647823799870855,0.37430918177136574,3.5938935972322423,4.265,4.32968761822347,45.93774806263678,2019-03-31,4.32968761822347,0.06468761822346991,0.0041844879514253966,0.0002706845590625158,30.965682912230683,1.584604066560645,0.00031254793876596404,0.00031254793876596404,-8.070440099709879,0.3744134687302503,0.37430918177136574
2019-03,ARM,20190329,704435731577.4601,386,0.0007009606760571876,0.006557711803001861,0.8360963053690794,7.395094434194806,4.265,3.5448620005951605,50.184693378761715,2019-03-31,3.5448620005951605,-0.7201379994048391,0.5185987381868041,-0.37346265781171906,27.28066293854323,-0.09240301425097332,0.0007009606760571876,0.0007009606760571876,-7.262357562962018,0.8379174937047096,0.8360963053690794
2019-03,Other Fixed-Rate <= 15yr,20190329,12578509258.69,19,0.0003934210453846119,0.003925673082567804,0.4708322491532133,4.586684430953919,3.7175000000000007,3.5409999999999995,79.8931113016138,2019-03-31,3.5409999999999995,-0.1765000000000012,0.031152250000000426,-0.005498372125000113,23.255255580377373,-1.9243161900268535,0.0003934210453846119,0.0003934210453846119,-7.840236658836464,0.4710850441540071,0.4708322491532133
2019-03,Other Fixed-Rate > 15yr,20190329,710311555006.43,246,0.0003615451988099624,0.0036009680944537902,0.4328308488475397,4.208702195153935,3.7174999999999994,4.377597836387756,75.06456772250796,2019-03-31,4.377597836387756,0.6600978363877568,0.4357291536037977,0.2876238715449354,27.288969520602496,-0.08862279134032457,0.0003615451988099624,0.0003615451988099624,-7.924761882322978,0.4329925588892891,0.4328308488475397
2019-03,RPL,20190329,143852293640.13,164,0.0003700340598823272,0.003062040724553033,0.4426855994692587,3.5889368219168296,4.264999999999999,4.472222713800945,86.5367955430842,2019-03-31,4.472222713800945,0.20722271380094615,0.04294125311502884,0.008898403004509607,25.692052871489288,-0.8153598367705026,0.0003700340598823272,0.0003700340598823272,-7.901545400287291,0.44313827924895577,0.4426855994692587
2019-03,Super-Conforming > 15yr,20190329,454602891448.3501,210,0.00042362612336932216,0.003175191437767674,0.5063719459478262,3.7002750524454684,3.7174999999999994,4.080349689688851,38.90591951024083,2019-03-31,4.080349689688851,0.36284968968885156,0.13165989730729588,0.04777275288241837,26.842690108769947,-0.29171904020942396,0.00042362612336932216,0.00042362612336932216,-7.766235560361018,0.507168588958562,0.5063719459478262
2019-04,15yr TBA Eligible,20190430,5173730142635.681,754,0.000348285450552423,0.00350847446276429,0.4170342152120641,4.101859228971852,3.605,3.4266124292285465,48.52629498701487,2019-04-30,3.4266124292285465,-0.1783875707714535,0.03182212540574034,-0.005676671647914572,29.274615041903253,0.8150199631034475,0.000348285450552423,0.000348285450552423,-7.962139808095225,0.41714287120718785,0.4170342152120641
2019-04,20yr TBA Eligible,20190430,1458186093861.76,533,0.0003274238854980111,0.0031572167974944767,0.3919351401298278,3.6976250967554196,3.7841666666666662,3.9613641006871623,49.98461575453292,2019-04-30,3.9613641006871623,0.17719743402049604,0.03139893062344805,0.005563809937462568,28.008214377764393,0.23869666063292125,0.0003274238854980111,0.0003274238854980111,-8.023927463093212,0.39220187202634316,0.3919351401298278
2019-04,30yr TBA Eligible,20190430,29619290154016.55,1627,0.0003921803493096857,0.0037835299436972283,0.4693743557570853,4.408016157169668,4.1425,4.334688525032298,46.285646063907045,2019-04-30,4.334688525032298,0.19218852503229833,0.03693642915409036,0.007098757839084609,31.01944695939047,1.609071420448508,0.0003921803493096857,0.0003921803493096857,-7.8433964919340164,0.4696026292154598,0.4693743557570853
2019-04,ARM,20190430,760245122826.3398,431,0.0007803942565668656,0.007834068346455683,0.9304734906832317,8.787704272271515,4.142500000000001,3.5704175730834535,51.07130955016854,2019-04-30,3.5704175730834535,-0.5720824269165474,0.32727830318672685,-0.1872301659641923,27.35690674826113,-0.05770539804320319,0.0007803942565668656,0.0007803942565668656,-7.154930609921377,0.9324640452352262,0.9304734906832317
2019-04,Other Fixed-Rate <= 15yr,20190430,13635725834.439997,21,0.0005354494180325401,0.004553864479078088,0.6399555163732205,5.274780124245303,3.6049999999999995,3.541,80.90307460656025,2019-04-30,3.541,-0.06399999999999961,0.00409599999999995,-0.00026214399999999525,23.335959085082717,-1.8875890217065836,0.0005354494180325401,0.0005354494180325401,-7.5318685371711664,0.6406504148156689,0.6399555163732205
2019-04,Other Fixed-Rate > 15yr,20190430,738645722109.75,263,0.0004323314766417822,0.004236435239486333,0.5172470829822252,4.926686123794742,3.6050000000000004,4.372489329551891,75.90612049246751,2019-04-30,4.372489329551891,0.767489329551891,0.5890398709760111,0.4520818156547111,27.32808424120027,-0.07082216505476482,0.0004323314766417822,0.0004323314766417822,-7.7458855319497095,0.5175659386649323,0.5172470829822252
2019-04,RPL,20190430,157235562124.03998,182,0.00037246193153204614,0.00330289664644448,0.44565739950483807,3.8687568941190618,4.142500000000001,4.412146084322609,86.5421178932297,2019-04-30,4.412146084322609,0.2696460843226083,0.07270901079051517,0.01960570005463269,25.781010913526607,-0.7748761304522326,0.00037246193153204614,0.00037246193153204614,-7.895003191283853,0.4460398495683693,0.44565739950483807
2019-04,Super-Conforming > 15yr,20190430,541521015395.66003,251,0.0005357556374554334,0.004266253242604506,0.6397846752882416,4.917998408375374,3.604999999999999,4.072887433974848,40.65714320156318,2019-04-30,4.072887433974848,0.46788743397484867,0.21891865087156837,0.1024292858055339,27.01764771223117,-0.21209799556344233,0.0005357556374554334,0.0005357556374554334,-7.531296501911522,0.6410157189546184,0.6397846752882416
2019-05,15yr TBA Eligible,20190531,4675023816835.52,703,0.00043081266593262516,0.004134430270461422,0.5154844107441597,4.810064618145181,3.5340000000000003,3.434230936962651,48.90141441795046,2019-05-31,3.434230936962651,-0.09976906303734934,0.009953865939350586,-0.0009930878783683931,29.173255373166707,0.7688924296318137,0.00043081266593262516,0.00043081266593262516,-7.749406306664058,0.515751999454539,0.5154844107441597
2019-05,20yr TBA Eligible,20190531,1333469581874.5498,511,0.0004397521173702152,0.0039133161259360645,0.5259461730281071,4.557175515179072,3.713333333333334,3.9653077950330187,50.26887977505986,2019-05-31,3.9653077950330187,0.25197446169968485,0.06349112934884595,0.01599814314038052,27.918805369566318,0.19800772518422755,0.0004397521173702152,0.0004397521173702152,-7.728859510580714,0.5264280891736695,0.5259461730281071
2019-05,30yr TBA Eligible,20190531,27134432381289.59,1482,0.0005486131080684537,0.005066157278431655,0.6557527007166697,5.8391639137567966,4.072,4.337502826160399,46.39317768019999,2019-05-31,4.337502826160399,0.26550282616039933,0.07049175069915922,0.01871575903162108,30.93182460490158,1.5691955690380692,0.0005486131080684537,0.0005486131080684537,-7.507568322422928,0.6563529139729796,0.6557527007166697
2019-05,ARM,20190531,711044405807.0901,419,0.0010605042804517706,0.009549910145701501,1.2608382743762456,10.5531744512074,4.072,3.6064965940242137,52.307312065945055,2019-05-31,3.6064965940242137,-0.4655034059757863,0.21669342097505773,-0.10087152551643427,27.29000072022568,-0.08815350512690932,0.0010605042804517706,0.0010605042804517706,-6.847949680696526,1.2652084962322063,1.2608382743762456
2019-05,Other Fixed-Rate <= 15yr,20190531,12696067778.840002,20,0.0005600287052582537,0.0050097037118360735,0.669323538009999,5.776164167999419,3.534,3.540102096076705,81.897903923295,2019-05-31,3.540102096076705,0.006102096076705088,3.723557652933963e-05,2.272150654535354e-07,23.26455815883302,-1.920082701456556,0.0005600287052582537,0.0005600287052582537,-7.486962330579152,0.6699683333966866,0.669323538009999
2019-05,Other Fixed-Rate > 15yr,20190531,667179783185.2401,244,0.0005510317294234993,0.005069193069943762,0.6584377967763876,5.854482992794297,3.533999999999999,4.3790540353149705,76.94282110340129,2019-05-31,4.3790540353149705,0.8450540353149716,0.7141163226021172,0.6034668800992072,27.22632538655201,-0.11713136310495863,0.0005510317294234993,0.0005510317294234993,-7.503166981705505,0.6592377542546379,0.6584377967763876
2019-05,RPL,20190531,137395800313.74997,158,0.000456028201108881,0.003653146959768671,0.5452737563749704,4.264155352902884,4.072000000000001,4.4390709798375205,85.71585148218054,2019-05-31,4.4390709798375205,0.3670709798375196,0.1347411042388767,0.04945954915735383,25.646131650872697,-0.8362580171557978,0.000456028201108881,0.000456028201108881,-7.692499773611571,0.5458633782391087,0.5452737563749704
2019-05,Super-Conforming > 15yr,20190531,537977899921.1599,255,0.0007363853963831351,0.006247346574937528,0.8772299996121181,7.055865593068051,3.5340000000000003,4.07518755428611,41.45832523425042,2019-05-31,4.07518755428611,0.5411875542861098,0.292883968914181,0.1585051588262746,27.011083318052865,-0.21508537028511596,0.0007363853963831351,0.0007363853963831351,-7.213020283233675,0.8800923072656675,0.8772299996121181
2019-06,15yr TBA Eligible,20190628,4638845552973.89,715,0.00040806623923213335,0.004036189518127676,0.48847452878421055,4.696889474631501,3.2375000000000003,3.438928795429705,49.29770551237448,2019-06-30,3.438928795429705,0.2014287954297047,0.04057355962826183,0.008172683242216077,29.165486647971882,0.7653569787377538,0.00040806623923213335,0.00040806623923213335,-7.803672896157552,0.4885819614487197,0.48847452878421055
2019-06,20yr TBA Eligible,20190628,1329306737821.2,524,0.0004123906941487221,0.003953233107891431,0.4934446306018378,4.601920821856336,3.4258333333333333,3.968102610436216,51.05493859516733,2019-06-30,3.968102610436216,0.5422692771028825,0.2940559688896828,0.159457517677596,27.915678672506584,0.19658480396638667,0.0004123906941487221,0.0004123906941487221,-7.793126895435281,0.493747938329947,0.4934446306018378
2019-06,30yr TBA Eligible,20190628,27337312904377.85,1494,0.0005135518786845081,0.005024572797212971,0.6142830026070124,5.790845115062089,3.8024999999999993,4.340646436687144,46.51171033256442,2019-06-30,4.340646436687144,0.5381464366871445,0.28960158731907076,0.15584806227469886,30.939273657989546,1.5725855411041805,0.0005135518786845081,0.0005135518786845081,-7.57364582033658,0.6145245761906559,0.6142830026070124
2019-06,ARM,20190628,695796237855.73,412,0.0009428701462693539,0.009326379520254589,1.1235303406871102,10.34678316689054,3.8024999999999998,3.630764977370744,52.91193808881271,2019-06-30,3.630764977370744,-0.17173502262925577,0.02949291799747099,-0.0050649669396984655,27.268322692717657,-0.09801890772677828,0.0009428701462693539,0.0009428701462693539,-6.965638672674444,1.1255951500565908,1.1235303406871102
2019-06,Other Fixed-Rate <= 15yr,20190628,11155018576.4,18,0.0005791569126988864,0.005179880297672238,0.6923991015162609,5.980945770886897,3.2375000000000003,3.5399999999999996,82.88645022077868,2019-06-30,3.5399999999999996,0.3024999999999993,0.0915062499999996,0.027680640624999815,23.135155330217238,-1.978972330662165,0.0005791569126988864,0.0005791569126988864,-7.453357786029626,0.6927787734324786,0.6923991015162609
2019-06,Other Fixed-Rate > 15yr,20190628,655598877393.9,242,0.0005175690578499229,0.005021835777169962,0.6189209085341286,5.797983928210471,3.2374999999999994,4.381201802746942,77.8376001889056,2019-06-30,4.381201802746942,1.1437018027469423,1.3080538136066058,1.496023504711888,27.20881497148225,-0.12510013675330056,0.0005175690578499229,0.0005175690578499229,-7.565849893564186,0.6193179230501111,0.6189209085341286
2019-06,RPL,20190628,138748254337.99002,155,0.0004357899610491128,0.004006738980450887,0.5211050945061098,4.654273791449997,3.802499999999998,4.523818625237076,89.96439119128925,2019-06-30,4.523818625237076,0.7213186252370778,0.5203005591139079,0.37530248401012695,25.655927008153196,-0.8318002710280235,0.0004357899610491128,0.0004357899610491128,-7.7379142864575305,0.5216963471667335,0.5211050945061098
2019-06,Super-Conforming > 15yr,20190628,520007645425.23,245,0.0006977573044555472,0.006098465152633821,0.8323850043562332,6.900511846305079,3.2375000000000007,4.075728756213284,41.14133074128207,2019-06-30,4.075728756213284,0.8382287562132831,0.7026274477428676,0.5889625316028174,26.97710935115655,-0.23054650304835805,0.0006977573044555472,0.0006977573044555472,-7.266941216166736,0.8341029166406333,0.8323850043562332
2019-07,15yr TBA Eligible,20190731,5079239541089.66,798,0.0004606895577087797,0.004653420453221585,0.551163297851197,5.391336348138311,3.2024999999999997,3.444335386947483,49.57627576408011,2019-07-31,3.444335386947483,0.2418353869474834,0.05848435438003903,0.014143586471870485,29.25618266967758,0.8066316181394242,0.0004606895577087797,0.0004606895577087797,-7.6823253567126715,0.5514288679263402,0.551163297851197
2019-07,20yr TBA Eligible,20190731,1455981684898.21,571,0.0004937314361288808,0.0048664000761508225,0.5903634255350798,5.619745069206574,3.39,3.97351641004205,51.4368175572482,2019-07-31,3.97351641004205,0.58351641004205,0.3404914007883619,0.19868231983821374,28.006701486571185,0.23800816253477697,0.0004937314361288808,0.0004937314361288808,-7.613024986807785,0.5908714814507166,0.5903634255350798
2019-07,30yr TBA Eligible,20190731,30345474493363.37,1648,0.0006504062190250884,0.006360652027190187,0.7768985287046256,7.240983107546782,3.765,4.340474082414514,46.514526273107045,2019-07-31,4.340474082414514,0.5754740824145137,0.3311704195308265,0.19057999330233194,31.043668511718415,1.6200943497819316,0.0006504062190250884,0.0006504062190250884,-7.337262820104788,0.7777015206173576,0.7768985287046256
2019-07,ARM,20190731,756142851129.34,469,0.00107650142232413,0.010833774575333723,1.281437781699698,11.950381510428231,3.765000000000001,3.6605064322784067,53.80943165487041,2019-07-31,3.6605064322784067,-0.10449356772159435,0.010918905695187425,-0.0011409554117057694,27.351496151797523,-0.060167693674075005,0.00107650142232413,0.00107650142232413,-6.832961838645965,1.2841806405732292,1.281437781699698
2019-07,Other Fixed-Rate <= 15yr,20190731,12114692747.879997,20,0.0005299619779173229,0.005518579743120243,0.632997213649934,6.358147585400274,3.2025000000000015,3.5400000000000014,83.89797132203816,2019-07-31,3.5400000000000014,0.3374999999999999,0.11390624999999995,0.03844335937499997,23.217684829678277,-1.9414141746792255,0.0005299619779173229,0.0005299619779173229,-7.542175191312762,0.634103970181521,0.632997213649934
2019-07,Other Fixed-Rate > 15yr,20190731,715971030404.4,270,0.0005389529597155843,0.005592743622562107,0.6444899674633406,6.444902840837112,3.2024999999999997,4.378105529523186,78.83759391662892,2019-07-31,4.378105529523186,1.1756055295231862,1.382048361045491,1.6247436953135361,27.29690554276086,-0.08501120566423982,0.0005389529597155843,0.0005389529597155843,-7.525343165871688,0.6448298876496228,0.6444899674633406
2019-07,RPL,20190731,144847815645.12,160,0.0004308475115908353,0.003810907103868665,0.51513910908186,4.43660784324803,3.7649999999999997,4.493225303645649,89.000191195363,2019-07-31,4.493225303645649,0.7282253036456492,0.530312092869798,0.38618668485706836,25.698949480938435,-0.812221274981857,0.0004308475115908353,0.0004308475115908353,-7.74932539152334,0.5157936165050003,0.51513910908186
2019-07,Super-Conforming > 15yr,20190731,602312194881.4401,295,0.0008182359987280967,0.007109365002557491,0.9738130691239518,7.93483688016521,3.2024999999999997,4.075248192335388,42.8791151514325,2019-07-31,4.075248192335388,0.8727481923353881,0.7616894072246877,0.6647630532763594,27.124041743980953,-0.1636793856577975,0.0008182359987280967,0.0008182359987280967,-7.107541185032585,0.9774764613079467,0.9738130691239518
2019-08,15yr TBA Eligible,20190830,5046787575038.3,800,0.00046953934620985396,0.005063123895967914,0.5616923116085902,5.836848170239041,3.0820000000000003,3.4475227099898094,49.873878106207826,2019-08-31,3.4475227099898094,0.36552270998980907,0.13360685151829407,0.048836338440172884,29.249773033048662,0.803714671667253,0.00046953934620985396,0.00046953934620985396,-7.663288808719199,0.5619944069397587,0.5616923116085902
2019-08,20yr TBA Eligible,20190830,1464684861405.8198,590,0.0005290400271614298,0.00548423574193357,0.6323935973725987,6.289529336739591,3.2600000000000002,3.9789583978488494,51.64183258332787,2019-08-31,3.9789583978488494,0.7189583978488492,0.5169011778373841,0.37163044266414874,28.012661223590047,0.24072036525057572,0.0005290400271614298,0.0005290400271614298,-7.54391728323868,0.6330040561361439,0.6323935973725987
2019-08,30yr TBA Eligible,20190830,30519325458466.527,1650,0.0006968259182818372,0.007209885860407085,0.8319403696275368,8.124801106258717,3.616,4.339015685446103,46.57580919503608,2019-08-31,4.339015685446103,0.7230156854461032,0.5227516814010984,0.37795766524631813,31.04938122047761,1.6226941329875018,0.0006968259182818372,0.0006968259182818372,-7.268277868146952,0.8329937961166878,0.8319403696275368
2019-08,ARM,20190830,735295430166.52,470,0.0010328400963460754,0.011137380602696416,1.230204723982372,12.225265313313779,3.615999999999999,3.6636510157204327,54.13259462691291,2019-08-31,3.6636510157204327,0.04765101572043351,0.0022706192991890015,0.00010819731592077483,27.323538201206823,-0.07289101171315442,0.0010328400963460754,0.0010328400963460754,-6.874409522388996,1.2323916915967459,1.230204723982372
2019-08,Other Fixed-Rate <= 15yr,20190830,13031531724.299995,22,0.00045769202289217513,0.0052043428480100925,0.5473772110039232,6.010878300959947,3.0819999999999994,3.5400000000000005,84.90724509262056,2019-08-31,3.5400000000000005,0.4580000000000011,0.20976400000000098,0.09607191200000068,23.290637774919468,-1.9082141902533294,0.00045769202289217513,0.00045769202289217513,-7.688856242342863,0.5478499535015224,0.5473772110039232
2019-08,Other Fixed-Rate > 15yr,20190830,704829939971.6599,271,0.0005633286860052496,0.006026743351131925,0.6735020849834623,6.915184514368375,3.0820000000000003,4.379049687205704,79.78817284641512,2019-08-31,4.379049687205704,1.2970496872057038,1.682337891080414,2.1820758354001546,27.281222390763546,-0.09214841445462381,0.0005633286860052496,0.0005633286860052496,-7.481083801028893,0.6739039123081714,0.6735020849834623
2019-08,RPL,20190830,152958714407.94,169,0.00047500211936056454,0.004462953524817965,0.5678087067547708,5.170767814158387,3.616,4.477587147071458,90.2394023926336,2019-08-31,4.477587147071458,0.8615871470714578,0.7423324119987338,0.6395840650326631,25.753433881460914,-0.7874260971748441,0.00047500211936056454,0.00047500211936056454,-7.651716177159267,0.5685157602390745,0.5678087067547708
2019-08,Super-Conforming > 15yr,20190830,599974459569.21,306,0.000902045136466392,0.00848197419379549,1.0733378500627566,9.303233370415766,3.0820000000000003,4.075678734767269,43.60798988615979,2019-08-31,4.075678734767269,0.9936787347672689,0.9873974279286802,0.9811558268966266,27.120152923873558,-0.1654491396625712,0.000902045136466392,0.000902045136466392,-7.009943546501252,1.0770999547891513,1.0733378500627566
2019-09,15yr TBA Eligible,20190930,4563101615686.29,728,0.0005054868194763371,0.004902975472486874,0.604446910406465,5.64310034472741,3.1150000000000007,3.449051400779247,50.07885015236569,2019-09-30,3.449051400779247,0.33405140077924633,0.11159033836257666,0.0372769088434488,29.14902368711682,0.757864888566683,0.0005054868194763371,0.0005054868194763371,-7.589482979453465,0.6049006099693055,0.604446910406465
2019-09,20yr TBA Eligible,20190930,1336832403088.44,548,0.0006249573612236676,0.005863796354579998,0.7463815449987785,6.686387311962006,3.2783333333333333,3.979378419663053,51.72104807880088,2019-09-30,3.979378419663053,0.7010450863297195,0.4914642130670439,0.3445385716775534,27.92132405322874,0.19915394701378825,0.0006249573612236676,0.0006249573612236676,-7.377201979868757,0.7473764226773927,0.7463815449987785
2019-09,30yr TBA Eligible,20190930,28010435350831.418,1506,0.0008735181567527116,0.008043213115687576,1.041345407155975,8.964990595008189,3.605,4.331388065496156,46.56017653450562,2019-09-30,4.331388065496156,0.7263880654961556,0.5276396216952473,0.3832711240823341,30.963598247772833,1.58365536151104,0.0008735181567527116,0.0008735181567527116,-7.042107742502108,1.0432003986490246,1.041345407155975
2019-09,ARM,20190930,639598775856.69,414,0.0010822134226942464,0.010509156883896392,1.288828958817801,11.59944286591036,3.605000000000001,3.625063988054209,53.041924344459765,2019-09-30,3.625063988054209,0.02006398805420817,0.0004025636166394082,8.077031595311924e-06,27.18410690398582,-0.13634447313154327,0.0010822134226942464,0.0010822134226942464,-6.82766407023917,1.2909540969716304,1.288828958817801
2019-09,Other Fixed-Rate <= 15yr,20190930,10427818348.3,18,0.00046449430361988236,0.004069270252914887,0.5555599159977563,4.720144818501616,3.115,3.539113377437267,85.88662256273264,2019-09-30,3.539113377437267,0.42411337743726696,0.17987215692124567,0.07628618797879558,23.06774291335118,-2.0096508890488867,0.00046449430361988236,0.00046449430361988236,-7.6740966610374075,0.5559713840907254,0.5555599159977563
